OBJECTID_1,Join_Count,TARGET_FID,JOIN_FID,Record_ID,Store_Name,Store_Stre,Additonal_,City,State,Zip_Code,Address,Zip4,County,Store_Type,Latitude,Longitude,Incentive_,Grantee_Na,ObjectId,CookCounty
2109,1,2108,46,1389924,Amstar Gas Station,13800 S Halsted St,,Riverdale,IL,60827,"13800 S Halsted St, Riverdale, IL, 60827",1606,COOK,Convenience Store,41.644054,-87.641571,,,162727,Riverdale - Suburb
2138,1,2137,46,1391821,Down The Block,169 W 144th St,,Riverdale,IL,60827,"169 W 144th St, Riverdale, IL, 60827",2707,COOK,Convenience Store,41.6339,-87.626694,,,165658,Riverdale - Suburb
3110,1,3109,46,1535340,Speedy Food & Tobacco,14100 S Indiana Ave,,Riverdale,IL,60827,"14100 S Indiana Ave, Riverdale, IL, 60827",2208,COOK,Convenience Store,41.638885,-87.61747,,,240224,Riverdale - Suburb
3366,1,3365,46,1578948,Noman Food Mart Inc,169 E 146th St,,Riverdale,IL,60827,"169 E 146th St, Riverdale, IL, 60827",2816,COOK,Convenience Store,41.630196,-87.617615,,,258558,Riverdale - Suburb
2419,1,2418,68,1491372,Rmarts Riverside 50,3346 Harlem Ave,,Riverside,IL,60546,"3346 Harlem Ave, Riverside, IL, 60546",2126,COOK,Convenience Store,41.830246,-87.803398,,,185283,Riverside
2767,1,2766,68,1473064,Riverside Gas Station And Mini Mart Inc,539 Longcommon Rd,,Riverside,IL,60546,"539 Longcommon Rd, Riverside, IL, 60546",1744,COOK,Convenience Store,41.840435,-87.803749,,,211368,Riverside
2911,1,2910,68,1555200,Riverside Foods,48 E Burlington St,,Riverside,IL,60546,"48 E Burlington St, Riverside, IL, 60546",2125,COOK,Super Store,41.828854,-87.817543,,,223982,Riverside
834,1,834,69,853443,Fuller Citgo,13501 S Kedzie Ave,,Robbins,IL,60472,"13501 S Kedzie Ave, Robbins, IL, 60472",1611,COOK,Convenience Store,41.647835,-87.699074,,,64186,Robbins
1547,1,1546,69,1192886,Black Oaks Center,3518 W 139th St,,Robbins,IL,60472,"3518 W 139th St, Robbins, IL, 60472",2002,COOK,Farmers and Markets,41.640694,-87.706749,,Experimental Station Chicago,119354,Robbins
1999,1,1998,69,1458213,135th Oil Group Inc 0,4005 W 135th St,,Robbins,IL,60472,"4005 W 135th St, Robbins, IL, 60472",1151,COOK,Convenience Store,41.64719,-87.719368,,,155872,Robbins
2476,1,2475,69,1578642,Dollar General 30640,13845 S Claire Blvd,,Robbins,IL,60472,"13845 S Claire Blvd, Robbins, IL, 60472",2029,COOK,Other,41.640724,-87.704041,,,190315,Robbins
89,1,89,134,381365,Devon Market,1440 W Devon Ave,,Chicago,IL,60660,"1440 W Devon Ave, Chicago, IL, 60660",1326,COOK,Super Store,41.998375,-87.667152,,,6346,Rogers Park
196,1,196,134,330411,Supermercado Y Carniceria Chapala,7117 N Clark St,,Chicago,IL,60626,"7117 N Clark St, Chicago, IL, 60626",2407,COOK,Other,42.012005,-87.674194,,,15373,Rogers Park
282,1,282,134,566631,Around the Clock Food Store,1605 W Howard St,,Chicago,IL,60626,"1605 W Howard St, Chicago, IL, 60626",1630,COOK,Convenience Store,42.019329,-87.671616,,,21840,Rogers Park
373,1,373,134,461541,WALGREENS 01308,7410 N Clark St,,Chicago,IL,60626,"7410 N Clark St, Chicago, IL, 60626",1620,COOK,Other,42.016277,-87.675308,,,29610,Rogers Park
510,1,510,134,705309,Case Hernandez,1725 W Lunt Ave,,Chicago,IL,60626,"1725 W Lunt Ave, Chicago, IL, 60626",3212,COOK,Grocery Store,42.008957,-87.673042,,,39689,Rogers Park
604,1,604,134,731190,Morse Food and Meat Market,1430 W Morse Ave,,Chicago,IL,60626,"1430 W Morse Ave, Chicago, IL, 60626",3480,COOK,Super Store,42.008228,-87.666992,,,46650,Rogers Park
705,1,705,134,670388,ROGERS PARK FRUIT MARKET,7401 N Clark St,,Chicago,IL,60626,"7401 N Clark St, Chicago, IL, 60626",1660,COOK,Super Store,42.015968,-87.675148,,,57272,Rogers Park
847,1,847,134,1600121,7 Heaven Food Mart,1358 W Devon Ave,,Chicago,IL,60660,"1358 W Devon Ave, Chicago, IL, 60660",1345,COOK,Convenience Store,41.998367,-87.66523,,,65714,Rogers Park
865,1,865,134,820329,Family Dollar 6423,1425 W Morse Ave,,Chicago,IL,60626,"1425 W Morse Ave, Chicago, IL, 60626",3481,COOK,Other,42.007862,-87.666771,,,65975,Rogers Park
1013,1,1013,134,947901,Glenwood Sunday Market,1448 W Morse Ave,,Chicago,IL,60626,"1448 W Morse Ave, Chicago, IL, 60626",3480,COOK,Farmers and Markets,42.00795,-87.666977,,Experimental Station Chicago,77065,Rogers Park
1108,1,1108,134,1041942,La Azteca Produce Corp,7067 N Clark St,,Chicago,IL,60626,"7067 N Clark St, Chicago, IL, 60626",2426,COOK,Grocery Store,42.010761,-87.674255,,,83034,Rogers Park
1109,1,1109,134,955833,ROMANIAN KOSHER SAUSAGE CO,7200 N Clark St,,Chicago,IL,60626,"7200 N Clark St, Chicago, IL, 60626",2416,COOK,Specialty Store,42.012646,-87.674713,,,83271,Rogers Park
1219,1,1219,134,928802,CVS 8980,6510 N Sheridan Rd,,Chicago,IL,60626,"6510 N Sheridan Rd, Chicago, IL, 60626",5312,COOK,Other,42.000542,-87.660805,,,91721,Rogers Park
1357,1,1357,134,1152960,Jewel Food Store 3538,1763 W Howard St,,Chicago,IL,60626,"1763 W Howard St, Chicago, IL, 60626",1626,COOK,Supermarket,42.017494,-87.674545,,,102436,Rogers Park
1593,1,1592,134,1037183,Mini Azteca,6924 N Clark St,,Chicago,IL,60626,"6924 N Clark St, Chicago, IL, 60626",3209,COOK,Grocery Store,42.007393,-87.67363,,,123836,Rogers Park
1670,1,1669,134,1176599,Panaderia Ayutla Corporation,6963 N. Clark St.,,Chicago,IL,60626,"6963 N. Clark St., Chicago, IL, 60626",3222,COOK,Other,42.008347,-87.673775,,,129343,Rogers Park
1724,1,1723,134,1285421,Casa Roman,6978 N Clark St,,Chicago,IL,60626,"6978 N Clark St, Chicago, IL, 60626",3221,COOK,Grocery Store,42.008823,-87.673958,,,134108,Rogers Park
1766,1,1765,134,1347909,7-Eleven 18473E,1404 W Pratt Blvd,,Chicago,IL,60626,"1404 W Pratt Blvd, Chicago, IL, 60626",4216,COOK,Convenience Store,42.005833,-87.666229,,,137543,Rogers Park
1920,1,1919,134,1563307,Paulina Certified,7622 N Paulina St,,Chicago,IL,60626,"7622 N Paulina St, Chicago, IL, 60626",1018,COOK,Grocery Store,42.020168,-87.673424,,,149216,Rogers Park
1974,1,1973,134,1571945,Rogers Market 1,1409 W Lunt Ave,1409-1411,Chicago,IL,60626,"1409 W Lunt Ave, Chicago, IL, 60626",2810,COOK,Convenience Store,42.00893,-87.666351,,,153154,Rogers Park
2041,1,2040,134,1461098,7 Eleven Store 33698J,6401 N. Sheridan Rd.,,Chicago,IL,60626,"6401 N. Sheridan Rd., Chicago, IL, 60626",,COOK,Convenience Store,41.998493,-87.659798,,,159083,Rogers Park
2177,1,2176,134,1431075,Clark Mini Mart 1,6761 N Clark St,,Chicago,IL,60626,"6761 N Clark St, Chicago, IL, 60626",3220,COOK,Convenience Store,42.005157,-87.672806,,,167883,Rogers Park
2181,1,2180,134,1357419,Target Store T3272,6422 N Sheridan Rd,,Chicago,IL,60626,"6422 N Sheridan Rd, Chicago, IL, 60626",5336,COOK,Super Store,41.999123,-87.660713,,,168262,Rogers Park
2213,1,2212,134,1431870,7-eleven #33809d #33809D,6801 N Sheridan Rd,,Chicago,IL,60626,"6801 N Sheridan Rd, Chicago, IL, 60626",3811,COOK,Convenience Store,42.005726,-87.66053,,,171270,Rogers Park
2384,1,2383,134,1456665,Ideal Mini Mart Inc.,6900 N Clark St,,Chicago,IL,60626,"6900 N Clark St, Chicago, IL, 60626",3209,COOK,Convenience Store,42.00676,-87.673668,,,183302,Rogers Park
2416,1,2415,134,1514490,Greenview Rogers Park LLC,7575 N Rogers Ave,,Chicago,IL,60626,"7575 N Rogers Ave, Chicago, IL, 60626",1709,COOK,Convenience Store,42.019009,-87.668541,,,185124,Rogers Park
2435,1,2434,134,1416729,Sumit Grocery Rogers Park Inc,7300 N Rogers Ave,,Chicago,IL,60626,"7300 N Rogers Ave, Chicago, IL, 60626",1507,COOK,Convenience Store,42.013744,-87.680267,,,187228,Rogers Park
2619,1,2618,134,1504781,Express Dollar,7029 N Clark St,,Chicago,IL,60626,"7029 N Clark St, Chicago, IL, 60626",5194,COOK,Other,42.009838,-87.673889,,,201647,Rogers Park
2633,1,2632,134,1508339,Mahira Yashfeen Investments,1501 W Jarvis Ave,,Chicago,IL,60626,"1501 W Jarvis Ave, Chicago, IL, 60626",1908,COOK,Convenience Store,42.015743,-87.668541,,,202467,Rogers Park
2685,1,2684,134,1547029,Aj Oil Group Inc,7550 N Sheridan Rd,,Chicago,IL,60626,"7550 N Sheridan Rd, Chicago, IL, 60626",1429,COOK,Convenience Store,42.018932,-87.666412,,,205245,Rogers Park
2719,1,2718,134,1547472,Moyony Fresh,1538 W Jarvis Ave,,Chicago,IL,60626,"1538 W Jarvis Ave, Chicago, IL, 60626",1923,COOK,Other,42.016041,-87.67012,,,207646,Rogers Park
2769,1,2768,134,1559008,Mama Africa Food Store,6812 N Clark St,,Chicago,IL,60626,"6812 N Clark St, Chicago, IL, 60626",3207,COOK,Grocery Store,42.005795,-87.673576,,,211409,Rogers Park
2940,1,2939,134,1239931,Rogers Park Shell,7138 N Sheridan Rd,,Chicago,IL,60626,"7138 N Sheridan Rd, Chicago, IL, 60626",2915,COOK,Convenience Store,42.012596,-87.663361,,,226427,Rogers Park
3252,1,3251,134,1548330,Galaxy Food Mart,7301 N Sheridan Rd,Ste B,Chicago,IL,60626,"7301 N Sheridan Rd, Chicago, IL, 60626",2256,COOK,Convenience Store,42.014233,-87.663734,,,251081,Rogers Park
3322,1,3321,134,1601161,2 Ps Smoke Shop,6609 N Clark St,,Chicago,IL,60626,"6609 N Clark St, Chicago, IL, 60626",4003,COOK,Convenience Store,42.002132,-87.671761,,,256147,Rogers Park
3323,1,3322,134,1109272,Sk Foodmart,1600 W Morse Ave,,Chicago,IL,60626,"1600 W Morse Ave, Chicago, IL, 60626",3309,COOK,Convenience Store,42.007889,-87.669945,,,256153,Rogers Park
3325,1,3324,134,1600035,Wild Onion Market,7007 N Clark St,,Chicago,IL,60626,"7007 N Clark St, Chicago, IL, 60626",2483,COOK,Grocery Store,42.00927,-87.673393,,,256165,Rogers Park
3327,1,3326,134,1604768,Sari Mart 1,6627 N Clark St,,Chicago,IL,60626,"6627 N Clark St, Chicago, IL, 60626",4003,COOK,Convenience Store,42.002487,-87.671768,,,256261,Rogers Park
3424,1,3423,134,1350034,Super Marcado Amigo,7023 N Clark St,,Chicago,IL,60626,"7023 N Clark St, Chicago, IL, 60626",2405,COOK,Convenience Store,42.009762,-87.67411,,,262421,Rogers Park
3425,1,3424,134,1623377,Loyola University of Chicago- Damen Food,6511 N Sheridan Rd,,Chicago,IL,60626,"6511 N Sheridan Rd, Chicago, IL, 60626",5311,COOK,Convenience Store,42.000317,-87.659225,,,262423,Rogers Park
3447,1,3446,134,1614524,The Grocer,1345 W Morse Ave,,Chicago,IL,60626,"1345 W Morse Ave, Chicago, IL, 60626",3530,COOK,Convenience Store,42.007904,-87.665184,,,264007,Rogers Park
3458,1,3457,134,1616490,Hafiz Food Mart Inc,6401 N Ridge Blvd,,Chicago,IL,60626,"6401 N Ridge Blvd, Chicago, IL, 60626",4803,COOK,Convenience Store,41.998329,-87.676521,,,264998,Rogers Park
40,1,40,12,239687,Jewel Food Store 3491,3000 Kirchoff Rd,,Rolling Meadows,IL,60008,"3000 Kirchoff Rd, Rolling Meadows, IL, 60008",,COOK,Supermarket,42.07785,-88.016953,,,2743,Rolling Meadows
164,1,164,12,320573,CVS 2863,2045 Plum Grove Rd,,Rolling Meadows,IL,60008,"2045 Plum Grove Rd, Rolling Meadows, IL, 60008",1992,COOK,Other,42.088276,-88.043892,,,12999,Rolling Meadows
264,1,264,12,459497,Meijer Inc 228,1301 Meijer Dr,,Rolling Meadows,IL,60008,"1301 Meijer Dr, Rolling Meadows, IL, 60008",4205,COOK,Super Store,42.051243,-87.99662,Waiver,,20144,Rolling Meadows
339,1,339,12,483242,Walmart 2815,1460 Golf Rd,,Rolling Meadows,IL,60008,"1460 Golf Rd, Rolling Meadows, IL, 60008",4206,COOK,Super Store,42.051411,-87.997314,,,26107,Rolling Meadows
918,1,918,12,920461,Dollar Tree 1979,3208 Kirchoff Rd,,Rolling Meadows,IL,60008,"3208 Kirchoff Rd, Rolling Meadows, IL, 60008",1847,COOK,Other,42.078342,-88.020012,,,69192,Rolling Meadows
1019,1,1019,12,937573,Carniceria Los Laureles,2212 Algonquin Rd,,Rolling Meadows,IL,60008,"2212 Algonquin Rd, Rolling Meadows, IL, 60008",3608,COOK,Convenience Store,42.058704,-88.009781,,,77370,Rolling Meadows
2303,1,2302,12,1405427,Meijer Gas Station 228,1251 Golf Rd,,Rolling Meadows,IL,60008,"1251 Golf Rd, Rolling Meadows, IL, 60008",4202,COOK,Convenience Store,42.050266,-87.994827,Waiver,,177059,Rolling Meadows
2520,1,2519,12,1501893,Shell Of Rolling Meadows,1950 Plum Grove Rd,,Rolling Meadows,IL,60008,"1950 Plum Grove Rd, Rolling Meadows, IL, 60008",1946,COOK,Convenience Store,42.088993,-88.043243,,,193148,Rolling Meadows
21,1,21,181,235960,CITGO,10007 S Michigan Ave,,Chicago,IL,60628,"10007 S Michigan Ave, Chicago, IL, 60628",2007,COOK,Convenience Store,41.712383,-87.620064,,,1342,Roseland
442,1,442,181,523887,Walgreens 05123,10300 S Michigan Ave,,Chicago,IL,60628,"10300 S Michigan Ave, Chicago, IL, 60628",2724,COOK,Other,41.706966,-87.620277,,,35102,Roseland
489,1,489,181,537561,Citgo 1,10655 S Halsted St,,Chicago,IL,60628,"10655 S Halsted St, Chicago, IL, 60628",2309,COOK,Convenience Store,41.699924,-87.642349,,,38250,Roseland
550,1,550,181,714636,Khalil's Food & Liquor Inc,146 W 103rd St,,Chicago,IL,60628,"146 W 103rd St, Chicago, IL, 60628",2608,COOK,Convenience Store,41.70715,-87.627754,,,41791,Roseland
703,1,703,181,787697,GROCERY BASKET,351 E 103rd St,,Chicago,IL,60628,"351 E 103rd St, Chicago, IL, 60628",2856,COOK,Other,41.707283,-87.614403,,,57092,Roseland
866,1,866,181,820342,Family Dollar 6594,66 E 103rd St,Ste 90,Chicago,IL,60628,"66 E 103rd St, Chicago, IL, 60628",,COOK,Other,41.707279,-87.621208,,,65977,Roseland
1085,1,1085,181,1294722,Dollar Tree 7261,209 E 103rd St,,Chicago,IL,60628,"209 E 103rd St, Chicago, IL, 60628",2807,COOK,Other,41.707226,-87.618011,,,80868,Roseland
1198,1,1198,181,1298202,Family Dollar 11879,100 W 95th St,,Chicago,IL,60628,"100 W 95th St, Chicago, IL, 60628",1320,COOK,Other,41.721771,-87.626419,,,90087,Roseland
1252,1,1252,181,1106682,DOLLAR GENERAL 14614,316 W 103rd St,,Chicago,IL,60628,"316 W 103rd St, Chicago, IL, 60628",2504,COOK,Other,41.707096,-87.631592,,,94707,Roseland
1256,1,1256,181,1103693,111th Street Clark,11100 S State St,,Chicago,IL,60628,"11100 S State St, Chicago, IL, 60628",4207,COOK,Convenience Store,41.692593,-87.623154,,,94842,Roseland
1258,1,1258,181,1443181,Puffs Grocery Deli & Grill Inc,10658 S State St,,Chicago,IL,60628,"10658 S State St, Chicago, IL, 60628",2642,COOK,Convenience Store,41.700005,-87.623795,,,94965,Roseland
1420,1,1419,181,1575444,Michigan Stop Shop,10251 S Michigan Ave,,Chicago,IL,60628,"10251 S Michigan Ave, Chicago, IL, 60628",2001,COOK,Convenience Store,41.707512,-87.619926,,,108516,Roseland
1517,1,1516,181,1130468,Family Dollar Store 10729,11438 S Michigan Ave,,Chicago,IL,60628,"11438 S Michigan Ave, Chicago, IL, 60628",4951,COOK,Other,41.686085,-87.620857,,,117581,Roseland
1678,1,1677,181,1344801,J And A Gas Mart Inc,210 W 103rd St,,Chicago,IL,60628,"210 W 103rd St, Chicago, IL, 60628",2502,COOK,Grocery Store,41.707481,-87.628876,,,129863,Roseland
1895,1,1894,181,1366568,Max Food,9444 S Lafayette Ave,,Chicago,IL,60620,"9444 S Lafayette Ave, Chicago, IL, 60620",1408,COOK,Other,41.722294,-87.625412,,,147838,Roseland
1942,1,1941,181,1308573,DOLLAR GENERAL 19331,11040 S Michigan Ave,,Chicago,IL,60628,"11040 S Michigan Ave, Chicago, IL, 60628",4328,COOK,Other,41.693161,-87.621071,,,150869,Roseland
1973,1,1972,181,1373924,111th Food & Cellular Inc,423 E 111th St,,Chicago,IL,60628,"423 E 111th St, Chicago, IL, 60628",4501,COOK,Convenience Store,41.692734,-87.612343,,,153145,Roseland
2147,1,2146,181,1331948,K & M Quick Mart Inc,11334 S Michigan Ave,,Chicago,IL,60628,"11334 S Michigan Ave, Chicago, IL, 60628",4942,COOK,Grocery Store,41.687904,-87.621307,,,166169,Roseland
2289,1,2288,181,1422591,Express Food Mart & Cellular 1,11058 S Wentworth Ave,,Chicago,IL,60628,"11058 S Wentworth Ave, Chicago, IL, 60628",4251,COOK,Grocery Store,41.693077,-87.627975,,,175655,Roseland
2305,1,2304,181,1412038,Citgo,734 W 111th St,,Chicago,IL,60628,"734 W 111th St, Chicago, IL, 60628",3932,COOK,Convenience Store,41.692665,-87.641594,,,177536,Roseland
2611,1,2610,181,1504391,American Deli & Grocery Inc.,600 E 103rd St,,Chicago,IL,60628,"600 E 103rd St, Chicago, IL, 60628",2910,COOK,Convenience Store,41.707664,-87.608711,,,201078,Roseland
2629,1,2628,181,1497121,Big Boy Food Market Inc,255 W 95th St,,Chicago,IL,60628,"255 W 95th St, Chicago, IL, 60628",1357,COOK,Convenience Store,41.721386,-87.630783,,,202139,Roseland
2672,1,2671,181,1546044,Wally Food Mart Inc,559 W 103rd St,,Chicago,IL,60628,"559 W 103rd St, Chicago, IL, 60628",2499,COOK,Convenience Store,41.70681,-87.637802,,,204278,Roseland
2681,1,2680,181,1547156,Wentworth Meat & Produce,10701 S Wentworth Ave,,Chicago,IL,60628,"10701 S Wentworth Ave, Chicago, IL, 60628",3342,COOK,Grocery Store,41.69968,-87.627747,,,205047,Roseland
2768,1,2767,181,1558967,Mobil On Cottage,9452 S Cottage Grove Ave,,Chicago,IL,60619,"9452 S Cottage Grove Ave, Chicago, IL, 60619",7720,COOK,Convenience Store,41.722439,-87.605026,,,211396,Roseland
2850,1,2849,181,1512279,S2 Express Grill,129 E 103rd St,,Chicago,IL,60628,"129 E 103rd St, Chicago, IL, 60628",2713,COOK,Restaurant Meals Program,41.706966,-87.619019,,,218202,Roseland
2874,1,2873,181,1289228,Roseland Gas & Food Corporation 1,2 W 111th St,,Chicago,IL,60628,"2 W 111th St, Chicago, IL, 60628",4208,COOK,Convenience Store,41.692871,-87.623444,,,220843,Roseland
3055,1,3054,181,1533281,M & H Food & Deli Inc.,10500 S Michigan Ave,,Chicago,IL,60628,"10500 S Michigan Ave, Chicago, IL, 60628",2706,COOK,Grocery Store,41.703335,-87.620949,,,235756,Roseland
3114,1,3113,181,1173369,A.P. Deli,10758 S Michigan Ave,,Chicago,IL,60628,"10758 S Michigan Ave, Chicago, IL, 60628",,COOK,Convenience Store,41.698841,-87.620918,,,240591,Roseland
3138,1,3137,181,1273417,BP,400 E 95th St,,Chicago,IL,60619,"400 E 95th St, Chicago, IL, 60619",7401,COOK,Convenience Store,41.72192,-87.614021,,,241906,Roseland
3151,1,3150,181,1294809,Tasty Chicken & Salad Food Mart,159 W 95th St,,Chicago,IL,60628,"159 W 95th St, Chicago, IL, 60628",1368,COOK,Grocery Store,41.721424,-87.628487,,,243254,Roseland
3296,1,3295,181,1597230,Wentworth Food Mart,156 W 95th St,,Chicago,IL,60628,"156 W 95th St, Chicago, IL, 60628",1369,COOK,Convenience Store,41.721909,-87.628487,,,254582,Roseland
2044,1,2043,141,1460125,Shell,641 N Roselle Rd,,Roselle,IL,60172,"641 N Roselle Rd, Roselle, IL, 60172",4900,COOK,Convenience Store,41.996319,-88.080055,,,159205,Roselle
608,1,608,70,810017,Target Store 1342,7000 Mannheim Rd,,Rosemont,IL,60018,"7000 Mannheim Rd, Rosemont, IL, 60018",3621,COOK,Super Store,42.007458,-87.885147,,,47172,Rosemont
2350,1,2349,70,1406943,7-Eleven Store 41123H,5220 Fashion Outlets Way,Ste 1240,Rosemont,IL,60018,"5220 Fashion Outlets Way, Rosemont, IL, 60018",5327,COOK,Convenience Store,41.974159,-87.865646,,,181348,Rosemont
2472,1,2471,70,1484279,Rosemont Oil Group Inc 0,9401 W Higgins Rd,,Rosemont,IL,60018,"9401 W Higgins Rd, Rosemont, IL, 60018",4903,COOK,Convenience Store,41.990894,-87.860481,,,189946,Rosemont
3148,1,3147,70,898304,7-Eleven 33741,9501 W Higgins Rd,,Rosemont,IL,60018,"9501 W Higgins Rd, Rosemont, IL, 60018",4905,COOK,Convenience Store,41.992359,-87.863029,,,242491,Rosemont
336,1,336,36,370979,WALGREENS 05128,2601 E Sauk Trl,,Sauk Village,IL,60411,"2601 E Sauk Trl, Sauk Village, IL, 60411",5262,COOK,Other,41.490944,-87.559509,,,25901,Sauk Village
962,1,962,36,857981,Family Dollar 7823,2561 E Sauk Trl,,Sauk Village,IL,60411,"2561 E Sauk Trl, Sauk Village, IL, 60411",,COOK,Other,41.490784,-87.560028,,,72045,Sauk Village
1788,1,1787,36,1348947,Tony's Food And Liquor Inc,1709 E Sauk Trl,,Sauk Village,IL,60411,"1709 E Sauk Trl, Sauk Village, IL, 60411",4955,COOK,Convenience Store,41.48756,-87.575058,,,138939,Sauk Village
1815,1,1814,36,1323883,Tornado Station,2393 E Lincoln Hwy,,Lynwood,IL,60411,"2393 E Lincoln Hwy, Lynwood, IL, 60411",7713,COOK,Other,41.5065,-87.558685,,,140383,Sauk Village
1833,1,1832,36,1367622,Gas N Wash Sauk Trail,1445 E Sauk Trl,,Sauk Village,IL,60411,"1445 E Sauk Trl, Sauk Village, IL, 60411",4839,COOK,Convenience Store,41.489063,-87.579857,,,141599,Sauk Village
2192,1,2191,36,1434160,Tornado Food And Tobacco,1 Surrey Brook Plz,,Sauk Village,IL,60411,"1 Surrey Brook Plz, Sauk Village, IL, 60411",5037,COOK,Grocery Store,41.487705,-87.574295,,,169252,Sauk Village
2196,1,2195,36,1435396,Cars Fuel Inc.,1801 E Sauk Trl,,Sauk Village,IL,60411,"1801 E Sauk Trl, Sauk Village, IL, 60411",4993,COOK,Convenience Store,41.488331,-87.572304,,,169841,Sauk Village
24,1,24,13,234077,Jewel Food Store 3216,2501 W Schaumburg Rd,,Schaumburg,IL,60194,"2501 W Schaumburg Rd, Schaumburg, IL, 60194",3887,COOK,Supermarket,42.024796,-88.142258,,,1686,Schaumburg
240,1,240,13,387776,Jewel Food Store 4308,1151 S Roselle Rd,,Schaumburg,IL,60193,"1151 S Roselle Rd, Schaumburg, IL, 60193",4071,COOK,Supermarket,42.006027,-88.079994,,,18493,Schaumburg
244,1,244,13,346304,ALDI 40063 40063,375 W Higgins Rd,,Hoffman Estates,IL,60169,"375 W Higgins Rd, Hoffman Estates, IL, 60169",4917,COOK,Supermarket,42.048679,-88.095757,,,18763,Schaumburg
258,1,258,13,432687,Star Foods,1125 Westover Ln,,Schaumburg,IL,60193,"1125 Westover Ln, Schaumburg, IL, 60193",3430,COOK,Other,42.004498,-88.120255,,,19855,Schaumburg
464,1,464,13,576967,WOORY MARKET ORIENTAL FOOD,1105 N Salem Dr,,Schaumburg,IL,60194,"1105 N Salem Dr, Schaumburg, IL, 60194",1332,COOK,Grocery Store,42.046051,-88.099342,,,36740,Schaumburg
473,1,473,13,800773,Target Store 835,2621 W Schaumburg Rd,,Schaumburg,IL,60194,"2621 W Schaumburg Rd, Schaumburg, IL, 60194",3894,COOK,Super Store,42.024677,-88.144974,,,37369,Schaumburg
502,1,502,13,992306,Gordon Food Service Store MP156,1005 E Golf Rd,,Schaumburg,IL,60173,"1005 E Golf Rd, Schaumburg, IL, 60173",4505,COOK,Supermarket,42.050114,-88.054993,,,39113,Schaumburg
